pubdate,source,title,link
2025-07-10-13-01-26 +0000,bbc,EU chief von der Leyen survives rare confidence vote,https://www.bbc.com/news/articles/cm2zym677j2o
2025-07-10-12-53-00 +0000,wsj,U.S. Jobless Claims Fell Last Week,https://www.wsj.com/economy/jobs/u-s-jobless-claims-fell-last-week-fb0df0b3
2025-07-10-12-29-10 +0000,nyt,"Maya Ruler’s Tomb Is Unearthed in Belize, With Clues to His Ancient World",https://www.nytimes.com/2025/07/10/world/americas/maya-tomb-caracol-belize.html
2025-07-10-12-18-58 +0000,nyt,The Calgary Stampede Captures Canada’s Western Spirit,https://www.nytimes.com/2025/07/10/world/canada/calgary-stampede-rodeo.html
2025-07-10-12-04-11 +0000,nyt,"Trump Pledges 50% Tariffs Against Brazil, Citing ‘Witch Hunt’ Against Bolsonaro",https://www.nytimes.com/2025/07/09/world/americas/brazil-trump-bolsonaro-lula-coup-tariff.html
2025-07-10-11-57-03 +0000,bbc,Macron jokes about Larry the cat with Starmer and Reeves,https://www.bbc.com/news/videos/cy4yg47jkrjo
2025-07-10-11-55-15 +0000,bbc,Slovak rap festival featuring Kanye West called off,https://www.bbc.com/news/articles/cn0qylvxqjqo
2025-07-10-11-30-07 +0000,bbc,Brazil vows to match US tariffs after Trump threatens 50% levy,https://www.bbc.com/news/articles/c62dvyv60z7o
2025-07-10-11-26-04 +0000,bbc,"Open up places with air-con to help in heatwave, say Lib Dems",https://www.bbc.com/news/articles/c20r53ex631o
2025-07-10-11-18-15 +0000,bbc,Armed police in Romania carry out raids linked to UK tax scam,https://www.bbc.com/news/articles/cp867gjmn25o
2025-07-10-11-14-00 +0000,wsj,Irish Factory Output Rebounds as Exports to U.S. Rise,https://www.wsj.com/economy/irish-factory-output-rebounds-as-exports-to-u-s-rise-e2549d64
2025-07-10-11-09-28 +0000,bbc,Back-to-back floods in New Mexico and Texas with very different outcomes,https://www.bbc.com/news/articles/c5y022wp009o
2025-07-10-10-50-45 +0000,bbc,Deadly new Russian drone and missile attack hits Kyiv,https://www.bbc.com/news/articles/cj3rvpe06rxo
2025-07-10-10-32-12 +0000,bbc,K-pop singer jailed three and a half years for rape,https://www.bbc.com/news/articles/cp820gypnn6o
2025-07-10-10-06-57 +0000,bbc,South Africans fear spike in HIV infections as US aid cuts bite,https://www.bbc.com/news/articles/ce83r14vlnpo
2025-07-10-09-52-55 +0000,bbc,Plan for electricity bills based on region dropped,https://www.bbc.com/news/articles/cdr3e78112po
2025-07-10-09-22-00 +0000,wsj,"Tariff Anxiety Spreading Across Japan, BOJ Report Shows",https://www.wsj.com/world/asia/tariff-anxiety-spreading-across-japan-boj-report-shows-ca788637
2025-07-10-08-57-22 +0000,bbc,Government's watered-down benefits bill clears Commons,https://www.bbc.com/news/articles/cm2zyvypmeeo
2025-07-10-08-53-38 +0000,bbc,Two arrested after school girls in India allegedly made to strip for period check,https://www.bbc.com/news/articles/c78nvgjvx3eo
2025-07-10-08-29-32 +0000,bbc,MP takes break from Parliament due to illness,https://www.bbc.com/news/articles/cjel15wnyyyo
2025-07-10-08-22-55 +0000,bbc,'A huge explosion-like sound' - Survivors recall moment India bridge collapsed,https://www.bbc.com/news/articles/cjel1g15qxpo
2025-07-10-08-07-40 +0000,bbc,Migrant deal will be seen as failure if numbers don't fall,https://www.bbc.com/news/articles/cly8mk006kvo
2025-07-10-06-00-21 +0000,bbc,'Trump was right' - John Kerry says Democrats allowed migrant 'siege' of US border,https://www.bbc.com/news/articles/cr4wk52rwqpo
