pubdate,source,title,link
2025-07-12-13-14-11 +0000,startribune,"A colony of cormorants is dumping 14,500 pounds of feces in this south metro lake",https://www.startribune.com/cormorants-lake-augusta-mendota-heights/601384321
2025-07-12-13-13-54 +0000,startribune,Minneapolis rain gardens were built to reduce water pollution. Research shows they’re making it worse.,https://www.startribune.com/minneapolis-rain-gardens-were-built-to-reduce-water-pollution-research-shows-theyre-making-it-worse/601413538
2025-07-12-13-13-36 +0000,startribune,"Former staff allege addiction treatment provider Care Crossings is breaking law, putting clients at risk",https://www.startribune.com/former-staff-allege-addiction-treatment-provider-care-crossings-breaking-law-putting-clients-at-risk/601366057
2025-07-12-13-13-07 +0000,startribune,"One Minneapolis police lieutenant earned about $500,000 last year amid record overtime costs",https://www.startribune.com/minneapolis-police-department-record-overtime/601359583
2025-07-12-13-02-39 +0000,nypost,Trump announces 30% tariffs for Mexico and EU starting next month,https://nypost.com/2025/07/12/us-news/trump-announces-30-tariffs-for-mexico-and-eu-starting-next-month/
2025-07-12-11-13-44 +0000,nyt,They Fled War in Ethiopia. Then American Bombs Found Them.,https://www.nytimes.com/2025/07/12/world/middleeast/ethiopia-yemen-american-bombs.html
2025-07-12-10-00-09 +0000,nyt,A Beloved Canadian Chocolate Bar Disappears From the Market,https://www.nytimes.com/2025/07/12/world/canada/neilson-jersey-milk-discontinued.html
2025-07-12-09-30-00 +0000,wsj,Pittsburgh is striving to turn its old steel mills into a high-tech center to help reverse economic decline,https://www.wsj.com/tech/ai/can-pittsburghs-old-steel-mills-be-turned-into-an-ai-hub-bb2dd8ff
2025-07-12-09-15-28 +0000,nypost,US sanctions Cuban President Díaz-Canel and other officials for human rights violations,https://nypost.com/2025/07/12/us-news/us-sanctions-cuban-president-diaz-canel-and-other-officials-for-human-rights-violations/
2025-07-12-04-01-13 +0000,nyt,"When It’s This Hot, ‘We Are Enduring, Not Living’",https://www.nytimes.com/2025/07/12/world/asia/pakistan-heat.html
